id_contrato;ano_mes;mes_vida;saldo_devedor;status_mes
CTR-001709;2025-07;47;70144,68;ativo
CTR-001709;2025-08;48;67905,2;ativo
CTR-001709;2025-09;49;65624,86;ativo
CTR-001709;2025-10;50;63302,91;ativo
CTR-001709;2025-11;51;60938,61;ativo
CTR-001709;2025-12;52;58531,17;ativo
CTR-001709;2026-01;53;56079,81;ativo
CTR-001709;2026-02;54;53583,73;ativo
CTR-001709;2026-03;55;51042,11;ativo
CTR-001710;2024-04;1;116074,62;ativo
CTR-001710;2024-05;2;112137,86;ativo
CTR-001710;2024-06;3;108114,96;ativo
CTR-001710;2024-07;4;104004,04;ativo
CTR-001710;2024-08;5;99803,16;ativo
CTR-001710;2024-09;6;95510,37;ativo
CTR-001710;2024-10;7;91123,64;ativo
CTR-001710;2024-11;8;86640,93;ativo
CTR-001710;2024-12;9;82060,14;ativo
CTR-001710;2025-01;10;77379,11;ativo
CTR-001710;2025-02;11;72595,65;ativo
CTR-001710;2025-03;12;67707,53;ativo
CTR-001710;2025-04;13;62712,45;ativo
CTR-001710;2025-05;14;57608,08;ativo
CTR-001710;2025-06;15;52392,01;ativo
CTR-001710;2025-07;16;47061,82;ativo
CTR-001710;2025-08;17;41614,99;ativo
CTR-001710;2025-09;18;36048,98;ativo
CTR-001710;2025-10;19;30361,18;ativo
CTR-001710;2025-11;20;24548,93;ativo
CTR-001710;2025-12;21;18609,5;ativo
CTR-001710;2026-01;22;12540,1;ativo
CTR-001710;2026-02;23;6337,91;ativo
CTR-001710;2026-03;24;0,0;ativo
CTR-001711;2024-01;1;85206,96;ativo
CTR-001711;2024-02;2;84812,17;ativo
CTR-001711;2024-03;3;84411,18;ativo
CTR-001711;2024-04;4;84003,91;ativo
CTR-001711;2024-05;5;83590,26;ativo
CTR-001711;2024-06;6;83170,11;ativo
CTR-001711;2024-07;7;82743,38;ativo
CTR-001711;2024-08;8;82309,96;ativo
CTR-001711;2024-09;9;81869,75;ativo
CTR-001711;2024-10;10;81422,63;ativo
CTR-001711;2024-11;11;80968,5;ativo
CTR-001711;2024-12;12;80507,25;ativo
CTR-001711;2025-01;13;80038,77;ativo
CTR-001711;2025-02;14;79562,95;ativo
CTR-001711;2025-03;15;79079,66;ativo
CTR-001711;2025-04;16;78588,8;ativo
CTR-001711;2025-05;17;78090,24;ativo
CTR-001711;2025-06;18;77583,86;ativo
CTR-001711;2025-07;19;77069,54;ativo
CTR-001711;2025-08;20;76547,16;ativo
CTR-001711;2025-09;21;76016,59;ativo
CTR-001711;2025-10;22;75477,7;ativo
CTR-001711;2025-11;23;74930,36;ativo
CTR-001711;2025-12;24;74374,44;ativo
CTR-001711;2026-01;25;73809,81;ativo
CTR-001711;2026-02;26;73236,32;ativo
CTR-001711;2026-03;27;72653,84;ativo
CTR-001712;2022-07;1;20761,81;ativo
CTR-001712;2022-08;2;20015,35;ativo
CTR-001712;2022-09;3;19256,31;ativo
CTR-001712;2022-10;4;18484,47;ativo
CTR-001712;2022-11;5;17699,62;ativo
CTR-001712;2022-12;6;16901,53;ativo
CTR-001712;2023-01;7;16089,99;ativo
CTR-001712;2023-02;8;15264,78;ativo
CTR-001712;2023-03;9;14425,65;ativo
CTR-001712;2023-04;10;13572,37;ativo
CTR-001712;2023-05;11;12704,71;ativo
CTR-001712;2023-06;12;11822,42;ativo
CTR-001712;2023-07;13;10925,26;ativo
CTR-001712;2023-08;14;10012,97;ativo
CTR-001712;2023-09;15;9085,31;ativo
CTR-001712;2023-10;16;8142,01;ativo
CTR-001712;2023-11;17;7182,8;ativo
CTR-001712;2023-12;18;6207,42;ativo
CTR-001712;2024-01;19;5215,6;ativo
CTR-001712;2024-02;20;4207,07;ativo
CTR-001712;2024-03;21;3181,52;ativo
CTR-001712;2024-04;22;2138,7;ativo
CTR-001712;2024-05;23;1078,29;ativo
CTR-001712;2024-06;24;0,0;ativo
CTR-001713;2019-03;1;83897,89;ativo
CTR-001713;2019-04;2;82729,12;ativo
CTR-001713;2019-05;3;81540,03;ativo
CTR-001713;2019-06;4;80330,28;ativo
CTR-001713;2019-07;5;79099,5;ativo
CTR-001713;2019-08;6;77847,32;ativo
CTR-001713;2019-09;7;76573,38;ativo
CTR-001713;2019-10;8;75277,3;ativo
CTR-001713;2019-11;9;73958,7;ativo
CTR-001713;2019-12;10;72617,17;ativo
CTR-001713;2020-01;11;71252,33;ativo
CTR-001713;2020-02;12;69863,76;ativo
CTR-001713;2020-03;13;68451,06;ativo
CTR-001713;2020-04;14;67013,81;ativo
CTR-001713;2020-05;15;65551,57;ativo
CTR-001713;2020-06;16;64063,92;ativo
CTR-001713;2020-07;17;62550,41;ativo
CTR-001713;2020-08;18;61010,6;ativo
CTR-001713;2020-09;19;59444,02;ativo
CTR-001713;2020-10;20;57850,22;ativo
CTR-001713;2020-11;21;56228,71;ativo
CTR-001713;2020-12;22;54579,02;ativo
CTR-001713;2021-01;23;52900,65;ativo
CTR-001713;2021-02;24;51193,12;ativo
CTR-001713;2021-03;25;49455,9;ativo
CTR-001713;2021-04;26;47688,49;ativo
CTR-001713;2021-05;27;45890,36;ativo
CTR-001713;2021-06;28;44060,98;ativo
CTR-001713;2021-07;29;42199,8;ativo
CTR-001713;2021-08;30;40306,28;ativo
CTR-001713;2021-09;31;38379,84;ativo
CTR-001713;2021-10;32;36419,92;ativo
CTR-001713;2021-11;33;34425,93;ativo
CTR-001713;2021-12;34;32397,28;ativo
CTR-001713;2022-01;35;30333,38;ativo
CTR-001713;2022-02;36;28233,6;ativo
CTR-001713;2022-03;37;26097,33;ativo
CTR-001713;2022-04;38;23923,92;ativo
CTR-001713;2022-05;39;21712,74;ativo
CTR-001713;2022-06;40;19463,13;ativo
CTR-001713;2022-07;41;17174,41;ativo
CTR-001713;2022-08;42;14845,92;ativo
CTR-001713;2022-09;43;12476,95;ativo
CTR-001713;2022-10;44;10066,81;ativo
CTR-001713;2022-11;45;7614,78;ativo
CTR-001713;2022-12;46;5120,13;ativo
CTR-001713;2023-01;47;2582,12;ativo
CTR-001713;2023-02;48;0,0;ativo
CTR-001714;2019-01;1;10116,59;ativo
CTR-001714;2019-02;2;10054,6;ativo
CTR-001714;2019-03;3;9991,67;ativo
CTR-001714;2019-04;4;9927,8;ativo
CTR-001714;2019-05;5;9862,96;ativo
CTR-001714;2019-06;6;9797,15;ativo
CTR-001714;2019-07;7;9730,35;ativo
CTR-001714;2019-08;8;9662,54;ativo
CTR-001714;2019-09;9;9593,71;ativo
CTR-001714;2019-10;10;9523,84;ativo
CTR-001714;2019-11;11;9452,93;ativo
CTR-001714;2019-12;12;9380,94;ativo
CTR-001714;2020-01;13;9307,87;ativo
CTR-001714;2020-02;14;9233,7;ativo
CTR-001714;2020-03;15;9158,41;ativo
CTR-001714;2020-04;16;9081,99;ativo
CTR-001714;2020-05;17;9004,42;ativo
CTR-001714;2020-06;18;8925,68;ativo
CTR-001714;2020-07;19;8845,76;ativo
CTR-001714;2020-08;20;8764,63;ativo
CTR-001714;2020-09;21;8682,28;ativo
CTR-001714;2020-10;22;8598,69;ativo
CTR-001714;2020-11;23;8513,84;ativo
CTR-001714;2020-12;24;8427,72;ativo
CTR-001714;2021-01;25;8340,29;ativo
CTR-001714;2021-02;26;8251,55;ativo
CTR-001714;2021-03;27;8161,48;ativo
CTR-001714;2021-04;28;8070,04;ativo
CTR-001714;2021-05;29;7977,24;ativo
CTR-001714;2021-06;30;7883,03;ativo
CTR-001714;2021-07;31;7787,4;ativo
CTR-001714;2021-08;32;7690,34;ativo
CTR-001714;2021-09;33;7591,81;ativo
CTR-001714;2021-10;34;7491,8;ativo
CTR-001714;2021-11;35;7390,29;ativo
CTR-001714;2021-12;36;7287,24;ativo
CTR-001714;2022-01;37;7182,64;ativo
CTR-001714;2022-02;38;7076,47;ativo
CTR-001714;2022-03;39;6968,7;ativo
CTR-001714;2022-04;40;6859,31;ativo
CTR-001714;2022-05;41;6748,27;ativo
CTR-001714;2022-06;42;6635,56;ativo
CTR-001714;2022-07;43;6521,15;ativo
CTR-001714;2022-08;44;6405,01;ativo
CTR-001714;2022-09;45;6287,13;ativo
CTR-001714;2022-10;46;6167,48;ativo
CTR-001714;2022-11;47;6046,02;ativo
CTR-001714;2022-12;48;5922,73;ativo
CTR-001714;2023-01;49;5797,59;ativo
CTR-001714;2023-02;50;5670,56;ativo
CTR-001714;2023-03;51;5541,62;ativo
CTR-001714;2023-04;52;5410,74;ativo
CTR-001714;2023-05;53;5277,89;ativo
CTR-001714;2023-06;54;5143,03;ativo
CTR-001714;2023-07;55;5006,15;ativo
CTR-001714;2023-08;56;4867,2;ativo
CTR-001714;2023-09;57;4726,17;ativo
CTR-001714;2023-10;58;4583,0;ativo
CTR-001714;2023-11;59;4437,69;ativo
CTR-001714;2023-12;60;4290,18;ativo
CTR-001714;2024-01;61;4140,46;ativo
CTR-001714;2024-02;62;3988,48;ativo
CTR-001714;2024-03;63;3834,21;ativo
CTR-001714;2024-04;64;3677,61;ativo
CTR-001714;2024-05;65;3518,66;ativo
CTR-001714;2024-06;66;3357,32;ativo
CTR-001714;2024-07;67;3193,55;ativo
CTR-001714;2024-08;68;3027,31;ativo
CTR-001714;2024-09;69;2858,56;ativo
CTR-001714;2024-10;70;2687,28;ativo
CTR-001714;2024-11;71;2513,42;ativo
CTR-001714;2024-12;72;2336,94;ativo
CTR-001714;2025-01;73;2157,8;ativo
CTR-001714;2025-02;74;1975,96;ativo
CTR-001714;2025-03;75;1791,39;ativo
CTR-001714;2025-04;76;1604,04;ativo
CTR-001714;2025-05;77;1413,86;ativo
CTR-001714;2025-06;78;1220,82;ativo
CTR-001714;2025-07;79;1024,88;ativo
CTR-001714;2025-08;80;825,98;ativo
CTR-001714;2025-09;81;624,09;ativo
CTR-001714;2025-10;82;419,16;ativo
CTR-001714;2025-11;83;211,15;ativo
CTR-001714;2025-12;84;0,0;ativo
CTR-001715;2019-10;1;64610,46;ativo
CTR-001715;2019-11;2;64007,83;ativo
CTR-001715;2019-12;3;63393,74;ativo
CTR-001715;2020-01;4;62767,97;ativo
CTR-001715;2020-02;5;62130,29;ativo
CTR-001715;2020-03;6;61480,49;ativo
CTR-001715;2020-04;7;60818,34;ativo
CTR-001715;2020-05;8;60143,59;ativo
CTR-001715;2020-06;9;59456,0;ativo
CTR-001715;2020-07;10;58755,34;ativo
CTR-001715;2020-08;11;58041,36;ativo
CTR-001715;2020-09;12;57313,79;ativo
CTR-001715;2020-10;13;56572,39;ativo
CTR-001715;2020-11;14;55816,89;ativo
CTR-001715;2020-12;15;55047,03;ativo
CTR-001715;2021-01;16;54262,52;ativo
CTR-001715;2021-02;17;53463,09;ativo
CTR-001715;2021-03;18;52648,45;ativo
CTR-001715;2021-04;19;51818,33;ativo
CTR-001715;2021-05;20;50972,42;ativo
CTR-001715;2021-06;21;50110,41;ativo
CTR-001715;2021-07;22;49232,02;ativo
CTR-001715;2021-08;23;48336,92;ativo
CTR-001715;2021-09;24;47424,8;ativo
CTR-001715;2021-10;25;46495,33;ativo
CTR-001715;2021-11;26;45548,18;ativo
CTR-001715;2021-12;27;44583,03;ativo
CTR-001715;2022-01;28;43599,51;ativo
CTR-001715;2022-02;29;42597,29;ativo
CTR-001715;2022-03;30;41576,01;ativo
CTR-001715;2022-04;31;40535,31;ativo
CTR-001715;2022-05;32;39474,82;ativo
CTR-001715;2022-06;33;38394,16;ativo
CTR-001715;2022-07;34;37292,94;ativo
CTR-001715;2022-08;35;36170,79;ativo
CTR-001715;2022-09;36;35027,29;ativo
CTR-001715;2022-10;37;33862,04;ativo
CTR-001715;2022-11;38;32674,64;ativo
CTR-001715;2022-12;39;31464,65;ativo
CTR-001715;2023-01;40;30231,65;ativo
CTR-001715;2023-02;41;28975,2;ativo
CTR-001715;2023-03;42;27694,86;ativo
CTR-001715;2023-04;43;26390,17;ativo
CTR-001715;2023-05;44;25060,66;ativo
CTR-001715;2023-06;45;23705,87;ativo
CTR-001715;2023-07;46;22325,31;ativo
CTR-001715;2023-08;47;20918,5;ativo
CTR-001715;2023-09;48;19484,94;ativo
CTR-001715;2023-10;49;18024,11;ativo
CTR-001715;2023-11;50;16535,5;ativo
CTR-001715;2023-12;51;15018,57;ativo
CTR-001715;2024-01;52;13472,8;ativo
CTR-001715;2024-02;53;11897,63;ativo
CTR-001715;2024-03;54;10292,51;ativo
CTR-001715;2024-04;55;8656,86;ativo
CTR-001715;2024-05;56;6990,1;ativo
CTR-001715;2024-06;57;5291,65;ativo
CTR-001715;2024-07;58;3560,89;ativo
CTR-001715;2024-08;59;1797,21;ativo
CTR-001715;2024-09;60;0,0;ativo
CTR-001716;2017-11;1;57105,67;ativo
CTR-001716;2017-12;2;55030,28;ativo
CTR-001716;2018-01;3;52921,84;ativo
CTR-001716;2018-02;4;50779,82;ativo
CTR-001716;2018-03;5;48603,7;ativo
CTR-001716;2018-04;6;46392,93;ativo
CTR-001716;2018-05;7;44146,95;ativo
CTR-001716;2018-06;8;41865,21;ativo
CTR-001716;2018-07;9;39547,14;ativo
CTR-001716;2018-08;10;37192,16;ativo
CTR-001716;2018-09;11;34799,69;ativo
CTR-001716;2018-10;12;32369,11;ativo
CTR-001716;2018-11;13;29899,84;ativo
CTR-001716;2018-12;14;27391,24;ativo
CTR-001716;2019-01;15;24842,7;ativo
CTR-001716;2019-02;16;22253,59;ativo
CTR-001716;2019-03;17;19623,24;ativo
CTR-001716;2019-04;18;16951,01;ativo
CTR-001716;2019-05;19;14236,23;ativo
CTR-001716;2019-06;20;11478,23;ativo
CTR-001716;2019-07;21;8676,31;ativo
CTR-001716;2019-08;22;5829,77;ativo
CTR-001716;2019-09;23;2937,91;ativo
CTR-001716;2019-10;24;0,0;ativo
CTR-001717;2019-09;1;59926,23;ativo
CTR-001717;2019-10;2;55010,19;ativo
CTR-001717;2019-11;3;49994,15;ativo
CTR-001717;2019-12;4;44876,08;ativo
CTR-001717;2020-01;5;39653,89;ativo
CTR-001717;2020-02;6;34325,47;ativo
CTR-001717;2020-03;7;28888,66;ativo
CTR-001717;2020-04;8;23341,26;ativo
CTR-001717;2020-05;9;17681,01;ativo
CTR-001717;2020-06;10;11905,62;ativo
CTR-001717;2020-07;11;6012,75;ativo
CTR-001717;2020-08;12;0,0;ativo
CTR-001718;2016-03;1;41806,19;ativo
CTR-001718;2016-04;2;40904,2;ativo
CTR-001718;2016-05;3;39987,87;ativo
CTR-001718;2016-06;4;39056,97;ativo
CTR-001718;2016-07;5;38111,27;ativo
CTR-001718;2016-08;6;37150,53;ativo
CTR-001718;2016-09;7;36174,51;ativo
CTR-001718;2016-10;8;35182,98;ativo
CTR-001718;2016-11;9;34175,67;ativo
CTR-001718;2016-12;10;33152,35;ativo
CTR-001718;2017-01;11;32112,76;ativo
CTR-001718;2017-02;12;31056,64;ativo
CTR-001718;2017-03;13;29983,72;ativo
CTR-001718;2017-04;14;28893,75;ativo
CTR-001718;2017-05;15;27786,44;ativo
CTR-001718;2017-06;16;26661,52;ativo
CTR-001718;2017-07;17;25518,72;ativo
CTR-001718;2017-08;18;24357,74;ativo
CTR-001718;2017-09;19;23178,31;ativo
CTR-001718;2017-10;20;21980,12;ativo
CTR-001718;2017-11;21;20762,88;ativo
CTR-001718;2017-12;22;19526,28;ativo
CTR-001718;2018-01;23;18270,02;ativo
CTR-001718;2018-02;24;16993,78;ativo
CTR-001718;2018-03;25;15697,25;ativo
CTR-001718;2018-04;26;14380,11;ativo
CTR-001718;2018-05;27;13042,02;ativo
CTR-001718;2018-06;28;11682,65;ativo
CTR-001718;2018-07;29;10301,67;ativo
CTR-001718;2018-08;30;8898,73;ativo
CTR-001718;2018-09;31;7473,48;ativo
CTR-001718;2018-10;32;6025,57;ativo
CTR-001718;2018-11;33;4554,63;ativo
CTR-001718;2018-12;34;3060,31;ativo
CTR-001718;2019-01;35;1542,22;ativo
CTR-001718;2019-02;36;0,0;ativo
CTR-001719;2018-08;1;102390,83;ativo
CTR-001719;2018-09;2;101580,77;ativo
CTR-001719;2018-10;3;100758,37;ativo
CTR-001719;2018-11;4;99923,43;ativo
CTR-001719;2018-12;5;99075,78;ativo
CTR-001719;2019-01;6;98215,21;ativo
CTR-001719;2019-02;7;97341,53;ativo
CTR-001719;2019-03;8;96454,54;ativo
CTR-001719;2019-04;9;95554,04;ativo
CTR-001719;2019-05;10;94639,82;ativo
CTR-001719;2019-06;11;93711,67;ativo
CTR-001719;2019-07;12;92769,38;ativo
CTR-001719;2019-08;13;91812,74;ativo
CTR-001719;2019-09;14;90841,52;ativo
CTR-001719;2019-10;15;89855,5;ativo
CTR-001719;2019-11;16;88854,46;ativo
CTR-001719;2019-12;17;87838,17;ativo
CTR-001719;2020-01;18;86806,4;ativo
CTR-001719;2020-02;19;85758,91;ativo
CTR-001719;2020-03;20;84695,46;ativo
CTR-001719;2020-04;21;83615,8;ativo
CTR-001719;2020-05;22;82519,7;ativo
CTR-001719;2020-06;23;81406,9;ativo
CTR-001719;2020-07;24;80277,15;ativo
CTR-001719;2020-08;25;79130,19;ativo
CTR-001719;2020-09;26;77965,75;ativo
CTR-001719;2020-10;27;76783,57;ativo
CTR-001719;2020-11;28;75583,38;ativo
CTR-001719;2020-12;29;74364,9;ativo
CTR-001719;2021-01;30;73127,87;ativo
CTR-001719;2021-02;31;71871,98;ativo
CTR-001719;2021-03;32;70596,97;ativo
CTR-001719;2021-04;33;69302,52;ativo
CTR-001719;2021-05;34;67988,36;ativo
CTR-001719;2021-06;35;66654,18;ativo
CTR-001719;2021-07;36;65299,66;ativo
CTR-001719;2021-08;37;63924,52;ativo
CTR-001719;2021-09;38;62528,42;ativo
CTR-001719;2021-10;39;61111,05;ativo
CTR-001719;2021-11;40;59672,09;ativo
CTR-001719;2021-12;41;58211,21;ativo
CTR-001719;2022-01;42;56728,07;ativo
CTR-001719;2022-02;43;55222,34;ativo
CTR-001719;2022-03;44;53693,66;ativo
CTR-001719;2022-04;45;52141,7;ativo
CTR-001719;2022-05;46;50566,09;ativo
CTR-001719;2022-06;47;48966,48;ativo
CTR-001719;2022-07;48;47342,49;ativo
CTR-001719;2022-08;49;45693,77;ativo
CTR-001719;2022-09;50;44019,93;ativo
CTR-001719;2022-10;51;42320,58;ativo
CTR-001719;2022-11;52;40595,35;ativo
CTR-001719;2022-12;53;38843,83;ativo
CTR-001719;2023-01;54;37065,63;ativo
CTR-001719;2023-02;55;35260,34;ativo
CTR-001719;2023-03;56;33427,54;ativo
CTR-001719;2023-04;57;31566,82;ativo
CTR-001719;2023-05;58;29677,76;ativo
CTR-001719;2023-06;59;27759,91;ativo
CTR-001719;2023-07;60;25812,85;ativo
CTR-001719;2023-08;61;23836,12;ativo
CTR-001719;2023-09;62;21829,27;ativo
CTR-001719;2023-10;63;19791,86;ativo
CTR-001719;2023-11;64;17723,4;ativo
CTR-001719;2023-12;65;15623,43;ativo
CTR-001719;2024-01;66;13491,46;ativo
CTR-001719;2024-02;67;11327,02;ativo
CTR-001719;2024-03;68;9129,6;ativo
CTR-001719;2024-04;69;6898,7;ativo
CTR-001719;2024-05;70;4633,81;ativo
CTR-001719;2024-06;71;2334,42;ativo
CTR-001719;2024-07;72;0,0;ativo
CTR-001720;2025-06;1;125620,24;ativo
CTR-001720;2025-07;2;124923,62;ativo
CTR-001720;2025-08;3;124210,5;ativo
CTR-001720;2025-09;4;123480,49;ativo
CTR-001720;2025-10;5;122733,18;ativo
CTR-001720;2025-11;6;121968,17;ativo
CTR-001720;2025-12;7;121185,04;ativo
CTR-001720;2026-01;8;120383,35;ativo
CTR-001720;2026-02;9;119562,66;ativo
CTR-001720;2026-03;10;118722,54;ativo
CTR-001721;2022-11;1;111739,01;ativo
CTR-001721;2022-12;2;107891,39;ativo
CTR-001721;2023-01;3;103964,59;ativo
CTR-001721;2023-02;4;99956,96;ativo
CTR-001721;2023-03;5;95866,85;ativo
CTR-001721;2023-04;6;91692,55;ativo
CTR-001721;2023-05;7;87432,34;ativo
CTR-001721;2023-06;8;83084,45;ativo
CTR-001721;2023-07;9;78647,06;ativo
CTR-001721;2023-08;10;74118,35;ativo
CTR-001721;2023-09;11;69496,43;ativo
CTR-001721;2023-10;12;64779,38;ativo
CTR-001721;2023-11;13;59965,24;ativo
CTR-001721;2023-12;14;55052,02;ativo
CTR-001721;2024-01;15;50037,67;ativo
CTR-001721;2024-02;16;44920,12;ativo
CTR-001721;2024-03;17;39697,24;ativo
CTR-001721;2024-04;18;34366,86;ativo
CTR-001721;2024-05;19;28926,77;ativo
CTR-001721;2024-06;20;23374,71;ativo
CTR-001721;2024-07;21;17708,38;ativo
CTR-001721;2024-08;22;11925,43;ativo
CTR-001721;2024-09;23;6023,45;ativo
CTR-001721;2024-10;24;0,0;ativo
CTR-001722;2016-08;1;91553,15;ativo
CTR-001722;2016-09;2;88501,57;ativo
CTR-001722;2016-10;3;85378,7;ativo
CTR-001722;2016-11;4;82182,85;ativo
CTR-001722;2016-12;5;78912,34;ativo
CTR-001722;2017-01;6;75565,4;ativo
CTR-001722;2017-02;7;72140,27;ativo
CTR-001722;2017-03;8;68635,11;ativo
CTR-001722;2017-04;9;65048,05;ativo
CTR-001722;2017-05;10;61377,18;ativo
CTR-001722;2017-06;11;57620,54;ativo
CTR-001722;2017-07;12;53776,13;ativo
CTR-001722;2017-08;13;49841,89;ativo
CTR-001722;2017-09;14;45815,73;ativo
CTR-001722;2017-10;15;41695,49;ativo
CTR-001722;2017-11;16;37478,99;ativo
CTR-001722;2017-12;17;33163,97;ativo
CTR-001722;2018-01;18;28748,13;ativo
CTR-001722;2018-02;19;24229,11;ativo
CTR-001722;2018-03;20;19604,5;ativo
CTR-001722;2018-04;21;14871,84;ativo
CTR-001722;2018-05;22;10028,61;ativo
CTR-001722;2018-06;23;5072,21;ativo
CTR-001722;2018-07;24;0,0;ativo
CTR-001723;2018-03;1;80674,8;ativo
CTR-001723;2018-04;2;80126,05;ativo
CTR-001723;2018-05;3;79566,92;ativo
CTR-001723;2018-06;4;78997,23;ativo
CTR-001723;2018-07;5;78416,77;ativo
CTR-001723;2018-08;6;77825,34;ativo
CTR-001723;2018-09;7;77222,74;ativo
CTR-001723;2018-10;8;76608,74;ativo
CTR-001723;2018-11;9;75983,14;ativo
CTR-001723;2018-12;10;75345,72;ativo
CTR-001723;2019-01;11;74696,25;ativo
CTR-001723;2019-02;12;74034,51;ativo
CTR-001723;2019-03;13;73360,26;ativo
CTR-001723;2019-04;14;72673,26;ativo
CTR-001723;2019-05;15;71973,29;ativo
CTR-001723;2019-06;16;71260,08;ativo
CTR-001723;2019-07;17;70533,4;ativo
CTR-001723;2019-08;18;69792,98;ativo
CTR-001723;2019-09;19;69038,57;ativo
CTR-001723;2019-10;20;68269,9;ativo
CTR-001723;2019-11;21;67486,71;ativo
CTR-001723;2019-12;22;66688,71;ativo
CTR-001723;2020-01;23;65875,64;ativo
CTR-001723;2020-02;24;65047,19;ativo
CTR-001723;2020-03;25;64203,09;ativo
CTR-001723;2020-04;26;63343,04;ativo
CTR-001723;2020-05;27;62466,73;ativo
CTR-001723;2020-06;28;61573,86;ativo
CTR-001723;2020-07;29;60664,12;ativo
CTR-001723;2020-08;30;59737,18;ativo
CTR-001723;2020-09;31;58792,72;ativo
CTR-001723;2020-10;32;57830,42;ativo
CTR-001723;2020-11;33;56849,93;ativo
CTR-001723;2020-12;34;55850,91;ativo
CTR-001723;2021-01;35;54833,01;ativo
CTR-001723;2021-02;36;53795,87;ativo
CTR-001723;2021-03;37;52739,13;ativo
CTR-001723;2021-04;38;51662,42;ativo
CTR-001723;2021-05;39;50565,36;ativo
CTR-001723;2021-06;40;49447,57;ativo
CTR-001723;2021-07;41;48308,65;ativo
CTR-001723;2021-08;42;47148,2;ativo
CTR-001723;2021-09;43;45965,83;ativo
CTR-001723;2021-10;44;44761,11;ativo
CTR-001723;2021-11;45;43533,62;ativo
CTR-001723;2021-12;46;42282,94;ativo
CTR-001723;2022-01;47;41008,61;ativo
CTR-001723;2022-02;48;39710,21;ativo
CTR-001723;2022-03;49;38387,26;ativo
CTR-001723;2022-04;50;37039,32;ativo
CTR-001723;2022-05;51;35665,9;ativo
CTR-001723;2022-06;52;34266,52;ativo
CTR-001723;2022-07;53;32840,69;ativo
CTR-001723;2022-08;54;31387,92;ativo
CTR-001723;2022-09;55;29907,69;ativo
CTR-001723;2022-10;56;28399,49;ativo
CTR-001723;2022-11;57;26862,78;ativo
CTR-001723;2022-12;58;25297,04;ativo
CTR-001723;2023-01;59;23701,7;ativo
CTR-001723;2023-02;60;22076,21;ativo
CTR-001723;2023-03;61;20420,0;ativo
CTR-001723;2023-04;62;18732,49;ativo
CTR-001723;2023-05;63;17013,09;ativo
CTR-001723;2023-06;64;15261,19;ativo
CTR-001723;2023-07;65;13476,18;ativo
CTR-001723;2023-08;66;11657,44;ativo
CTR-001723;2023-09;67;9804,33;ativo
CTR-001723;2023-10;68;7916,19;ativo
CTR-001723;2023-11;69;5992,37;ativo
CTR-001723;2023-12;70;4032,19;ativo
CTR-001723;2024-01;71;2034,97;ativo
CTR-001723;2024-02;72;0,0;ativo
CTR-001724;2017-12;1;5433,28;ativo
CTR-001724;2018-01;2;5232,18;ativo
CTR-001724;2018-02;3;5028,2;ativo
CTR-001724;2018-03;4;4821,3;ativo
CTR-001724;2018-04;5;4611,43;ativo
CTR-001724;2018-05;6;4398,55;ativo
CTR-001724;2018-06;7;4182,61;ativo
CTR-001724;2018-07;8;3963,59;ativo
CTR-001724;2018-08;9;3741,42;ativo
CTR-001724;2018-09;10;3516,07;ativo
CTR-001724;2018-10;11;3287,49;ativo
CTR-001724;2018-11;12;3055,64;ativo
CTR-001724;2018-12;13;2820,46;ativo
CTR-001724;2019-01;14;2581,9;ativo
CTR-001724;2019-02;15;2339,93;ativo
CTR-001724;2019-03;16;2094,49;ativo
CTR-001724;2019-04;17;1845,54;ativo
CTR-001724;2019-05;18;1593,01;ativo
CTR-001724;2019-06;19;1336,87;ativo
CTR-001724;2019-07;20;1077,05;ativo
CTR-001724;2019-08;21;813,51;ativo
CTR-001724;2019-09;22;546,19;ativo
CTR-001724;2019-10;23;275,04;ativo
CTR-001724;2019-11;24;0,0;ativo
CTR-001725;2018-03;1;100599,59;ativo
CTR-001725;2018-04;2;92321,73;ativo
CTR-001725;2018-05;3;83880,43;ativo
CTR-001725;2018-06;4;75272,47;ativo
CTR-001725;2018-07;5;66494,56;ativo
CTR-001725;2018-08;6;57543,33;ativo
CTR-001725;2018-09;7;48415,37;ativo
CTR-001725;2018-10;8;39107,18;ativo
CTR-001725;2018-11;9;29615,22;ativo
CTR-001725;2018-12;10;19935,85;ativo
CTR-001725;2019-01;11;10065,37;ativo
CTR-001725;2019-02;12;0,0;ativo
CTR-001726;2022-09;1;81154,97;ativo
CTR-001726;2022-10;2;80086,97;ativo
CTR-001726;2022-11;3;78998,05;ativo
CTR-001726;2022-12;4;77887,8;ativo
CTR-001726;2023-01;5;76755,82;ativo
CTR-001726;2023-02;6;75601,67;ativo
CTR-001726;2023-03;7;74424,91;ativo
CTR-001726;2023-04;8;73225,12;ativo
CTR-001726;2023-05;9;72001,82;ativo
CTR-001726;2023-06;10;70754,57;ativo
CTR-001726;2023-07;11;69482,9;ativo
CTR-001726;2023-08;12;68186,32;ativo
CTR-001726;2023-09;13;66864,35;ativo
CTR-001726;2023-10;14;65516,49;ativo
CTR-001726;2023-11;15;64142,24;ativo
CTR-001726;2023-12;16;62741,08;ativo
CTR-001726;2024-01;17;61312,47;ativo
CTR-001726;2024-02;18;59855,89;ativo
CTR-001726;2024-03;19;58370,79;ativo
CTR-001726;2024-04;20;56856,6;ativo
CTR-001726;2024-05;21;55312,77;ativo
CTR-001726;2024-06;22;53738,69;ativo
